"","ageph","postal","freq","agecar","sexph","fuel","split","use","fleet","sportc","cover","power","long","lat","geo","agephGR","claimAm"
"61459",70,1080,2,"6-10","Male","Petrol","Once","Private","No","No","MTPL","66-110",4.30807960911419,50.8553897635429,"[0.27,0.36]","[63,73)",2852.7586831
"61462",66,1082,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.28376855146786,50.8647127647595,"[0.27,0.36]","[63,73)",7.4368057432
"61465",27,1090,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.31078921454173,50.8815967223894,"[0.27,0.36]","[26,29)",1626.0327864
"61502",57,1980,1,"6-10","Male","Petrol","Monthly","Private","No","No","MTPL","<66",4.42305193596698,50.9788594246251,"[0.12,0.19)","[55,59)",74.095374555
"61505",63,1980,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.42305193596698,50.9788594246251,"[0.12,0.19)","[63,73)",458.33033795
"61523",36,2000,1,"6-10","Male","Petrol","Thrice","Private","No","No","MTPL","<66",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[35,38)",9796.0579972
"61533",36,2370,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","<66",5.07481976537201,51.3347752694469,"[-0.24,-0.18)","[35,38)",243.28270521
"61558",34,2840,1,"2-5","Male","Petrol","Monthly","Private","No","No","MTPL","<66",4.41046377773742,51.0939613183978,"[0.053,0.12)","[32,35)",75.260474121
"61562",47,2850,1,"0-1","Male","Petrol","Once","Private","No","No","MTPL","66-110",4.36259171724953,51.093596040484,"[0.053,0.12)","[38,51)",1426.3793415
"61573",48,2960,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.6177505249098,51.3359684900976,"[-0.0057,0.053)","[38,51)",945.63942895
"61587",49,3300,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.93139182910253,50.8117549568885,"[-0.18,-0.12)","[38,51)",850.96889184
"61597",39,3630,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","<66",5.65932249154942,50.9734669432397,"[-0.0057,0.053)","[38,51)",778.63356131
"61600",26,3680,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",5.70477187043648,51.0880179217821,"[-0.065,-0.0057)","[26,29)",214.99805404
"61621",69,4040,1,"6-10","Male","Petrol","Twice","Professional","No","No","MTPL+","<66",5.61386419163438,50.679463671463,"[0.12,0.19)","[63,73)",64.625841908
"61624",67,4100,1,"6-10","Male","Petrol","Thrice","Private","No","No","MTPL+","<66",5.50186115381436,50.5826294520542,"[-0.0057,0.053)","[63,73)",843.50729675
"61678",71,4630,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+","66-110",5.72144710857839,50.6200781663159,"[0.12,0.19)","[63,73)",110.36219723
"61708",49,4980,2,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","66-110",5.90003451555534,50.3555017227866,"[-0.18,-0.12)","[38,51)",2786.9429523
"61720",49,5170,1,"6-10","Male","Petrol","Monthly","Private","No","No","MTPL","<66",4.81784083846707,50.3751665287301,"[-0.18,-0.12)","[38,51)",71.095862905
"61731",44,5650,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.41429455713354,50.250978020853,"[-0.18,-0.12)","[38,51)",2896.7597837
"61735",33,5660,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL","<66",4.47030587525149,50.0378336043113,"[-0.34,-0.24)","[32,35)",1099.0855208
"61741",75,6000,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+","<66",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[73,95]",1017.305447
"61754",44,6000,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL+","<66",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[38,51)",1426.3793415
"61772",49,6120,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.40334729851713,50.3273881968035,"[-0.12,-0.065)","[38,51)",64.625841908
"61791",76,6250,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.56646826714982,50.4047340721804,"[-0.12,-0.065)","[73,95]",1426.3793415
"61799",47,6470,1,">10","Male","Petrol","Monthly","Private","No","No","MTPL","<66",4.19981107380489,50.1599577515622,"[-0.18,-0.12)","[38,51)",34407.596449
"61814",51,6850,1,"6-10","Male","Petrol","Twice","Private","No","Yes","MTPL","66-110",5.11472039568986,49.8937442284427,"[-0.47,-0.34)","[51,55)",143.97655919
"61820",61,7000,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.95800977971852,50.4563515240065,"[-0.065,-0.0057)","[59,63)",160.78374017
"61843",43,7100,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL+","<66",4.16727563811995,50.4673717065803,"[-0.065,-0.0057)","[38,51)",64.625841908
"61857",68,7130,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.11090777790829,50.4249414416714,"[-0.065,-0.0057)","[63,73)",1595.4923041
"61878",66,7180,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.25788693754116,50.5263584773635,"[0.053,0.12)","[63,73)",2125.5878175
"61884",64,7320,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.64547178339776,50.4764520124001,"[-0.12,-0.065)","[63,73)",991.57409909
"61899",23,7390,1,">10","Male","Petrol","Twice","Private","No","No","MTPL+","<66",3.84833794852663,50.4378561211878,"[-0.065,-0.0057)","[17,26)",873.25451972
"61934",43,7860,1,"2-5","Male","Petrol","Thrice","Private","No","No","MTPL+","<66",3.81682341753955,50.7078824704401,"[-0.065,-0.0057)","[38,51)",145.01771199
"61964",41,8500,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL+++","<66",3.26599388353309,50.815477076916,"[-0.24,-0.18)","[38,51)",247.89352477
"62007",37,9000,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.70785832481243,51.058541399203,"[0.053,0.12)","[35,38)",62.097327956
"62035",64,9300,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.03635348191886,50.9417484826891,"[-0.0057,0.053)","[63,73)",1426.3793415
"62038",65,9300,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL","<66",4.03635348191886,50.9417484826891,"[-0.0057,0.053)","[63,73)",1426.3793415
"62058",29,9800,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.50541822832801,50.9902838210181,"[-0.065,-0.0057)","[29,32)",204.43778988
"62066",27,9950,2,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.59891610624228,51.152155300486,"[0.053,0.12)","[26,29)",307.43754942
"62069",31,1000,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL+","66-110",4.35648860980085,50.8448425917282,"[0.27,0.36]","[29,32)",268.39431927
"62070",70,1030,1,"0-1","Male","Gasoil","Once","Private","No","No","MTPL+++","66-110",4.37594298765491,50.861628614756,"[0.27,0.36]","[63,73)",65.072050253
"62075",35,1050,2,">10","Male","Petrol","Thrice","Private","No","No","MTPL","66-110",4.36698754585594,50.8223371896674,"[0.27,0.36]","[35,38)",1709.4737468
"62080",36,1070,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.28236800836164,50.828966025416,"[0.27,0.36]","[35,38)",74.095374555
"62094",30,1090,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+","66-110",4.31078921454173,50.8815967223894,"[0.27,0.36]","[29,32)",500.91844551
"62096",36,1090,1,"6-10","Male","Petrol","Monthly","Private","No","No","MTPL+","<66",4.31078921454173,50.8815967223894,"[0.27,0.36]","[35,38)",79.25155987
"62100",30,1150,1,"6-10","Male","Gasoil","Monthly","Private","No","No","MTPL+","66-110",4.43225386872835,50.8312370315462,"[0.27,0.36]","[29,32)",82.746858569
"62102",86,1150,1,">10","Male","Petrol","Once","Private","Yes","No","MTPL+","<66",4.43225386872835,50.8312370315462,"[0.27,0.36]","[73,95]",1591.6003758
"62103",32,1150,1,"6-10","Male","Gasoil","Once","Professional","No","No","MTPL","66-110",4.43225386872835,50.8312370315462,"[0.27,0.36]","[32,35)",1491.0051835
"62105",38,1160,1,"0-1","Male","Petrol","Monthly","Private","No","No","MTPL+++","66-110",4.42757927977819,50.8102716488278,"[0.27,0.36]","[38,51)",62.394800185
"62111",59,1180,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","66-110",4.35081678346985,50.7896901067224,"[0.27,0.36]","[59,63)",145.01771199
"62123",30,1315,1,"0-1","Male","Petrol","Thrice","Private","No","No","MTPL+++","66-110",4.77096121951178,50.6990738840066,"[-0.065,-0.0057)","[29,32)",1525.363226
"62178",42,1820,1,"2-5","Male","Petrol","Monthly","Private","No","No","MTPL+++","66-110",4.48867733997314,50.9210672236056,"[0.19,0.27)","[38,51)",74.566372252
"62187",32,1930,1,"2-5","Male","Petrol","Monthly","Private","No","No","MTPL","<66",4.47633267521075,50.8828444979588,"[0.27,0.36]","[32,35)",74.293689375
"62189",59,1950,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","66-110",4.46103196755242,50.8451385823977,"[0.27,0.36]","[59,63)",1326.6765659
"62194",73,2000,1,"2-5","Male","Petrol","Monthly","Private","No","No","MTPL+","66-110",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[73,95]",1239.4676239
"62201",52,2000,1,"2-5","Male","Petrol","Thrice","Private","No","No","MTPL","66-110",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[51,55)",281.30957191
"62205",37,2000,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[35,38)",1949.6825723
"62208",62,2000,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL+","66-110",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[59,63)",67.501406796
"62209",26,2000,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[26,29)",709.54563596
"62211",70,2160,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL","66-110",4.50852407082926,51.2065256193104,"[-0.0057,0.053)","[63,73)",71.095862905
"62248",47,2570,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+++","66-110",4.50357677655094,51.0958265632052,"[-0.0057,0.053)","[38,51)",65.072050253
"62250",55,2627,1,"6-10","Male","Gasoil","Monthly","Private","No","No","MTPL","66-110",4.33223312291755,51.1226010242915,"[-0.0057,0.053)","[55,59)",1012.6202593
"62255",71,2800,1,"6-10","Male","Petrol","Once","Private","Yes","No","MTPL","<66",4.454124308395,51.0351939813162,"[0.053,0.12)","[63,73)",139.16742481
"62265",65,2860,1,"6-10","Male","Gasoil","Monthly","Private","No","No","MTPL","66-110",4.50434938521201,51.0642558026519,"[-0.0057,0.053)","[63,73)",2989.9677491
"62270",55,2880,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL","<66",4.23230616014565,51.0954028134275,"[0.053,0.12)","[55,59)",64.625841908
"62286",47,2950,1,"0-1","Male","Petrol","Once","Private","No","No","MTPL","66-110",4.43311543381516,51.3339399073778,"[0.053,0.12)","[38,51)",7.4368057432
"62299",67,3000,1,"2-5","Male","Gasoil","Once","Private","Yes","No","MTPL","66-110",4.69711009441396,50.875853990503,"[-0.0057,0.053)","[63,73)",451.09184703
"62318",65,3300,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.93139182910253,50.8117549568885,"[-0.18,-0.12)","[63,73)",307.38797072
"62327",68,3500,1,"6-10","Male","Petrol","Monthly","Private","No","No","MTPL","<66",5.33336059483097,50.9269101593754,"[-0.12,-0.065)","[63,73)",74.814265777
"62338",39,3550,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","<66",5.27855038337215,51.0198662895479,"[-0.24,-0.18)","[38,51)",1491.0051835
"62353",30,3600,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","<66",5.48452019267301,50.9671646493358,"[-0.065,-0.0057)","[29,32)",479.97144267
"62359",62,3630,1,">10","Male","Petrol","Once","Private","No","No","MTPL+","<66",5.65932249154942,50.9734669432397,"[-0.0057,0.053)","[59,63)",147.59580465
"62369",45,3650,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","66-110",5.701599146337,51.0359568327859,"[-0.065,-0.0057)","[38,51)",1519.1906772
"62401",47,4000,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+++","66-110",5.55794531964205,50.6472504606649,"[0.053,0.12)","[38,51)",110.36219723
"62407",64,4000,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",5.55794531964205,50.6472504606649,"[0.053,0.12)","[63,73)",184.43278243
"62412",46,4000,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+++","66-110",5.55794531964205,50.6472504606649,"[0.053,0.12)","[38,51)",337.25914045
"62422",50,4040,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL+","66-110",5.61386419163438,50.679463671463,"[0.12,0.19)","[38,51)",64.625841908
"62428",47,4100,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+","<66",5.50186115381436,50.5826294520542,"[-0.0057,0.053)","[38,51)",171.59189785
"62441",54,4140,2,">10","Male","Petrol","Thrice","Private","No","No","MTPL","<66",5.63519719750815,50.5157716575635,"[-0.0057,0.053)","[51,55)",2427.54692
"62442",68,4180,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",5.53797817336848,50.440942296708,"[-0.065,-0.0057)","[63,73)",215.96483878
"62445",63,4217,1,"0-1","Male","Petrol","Once","Private","No","No","MTPL","66-110",5.07886582424419,50.5505291541588,"[-0.12,-0.065)","[63,73)",130.78862367
"62451",48,4287,2,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+++","<66",5.01681658283257,50.721541948322,"[-0.18,-0.12)","[38,51)",1834.461662
"62469",48,4430,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL","66-110",5.51798032575764,50.6581120546497,"[0.053,0.12)","[38,51)",495.3408412
"62473",41,4430,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL","66-110",5.51798032575764,50.6581120546497,"[0.053,0.12)","[38,51)",64.625841908
"62479",44,4460,2,"2-5","Male","Petrol","Monthly","Private","No","No","MTPL","<66",5.42918752994892,50.6377200843943,"[-0.0057,0.053)","[38,51)",1708.7052769
"62484",28,4460,1,"2-5","Male","Gasoil","Thrice","Private","No","No","MTPL+","66-110",5.42918752994892,50.6377200843943,"[-0.0057,0.053)","[26,29)",171.59189785
"62485",42,4460,1,">10","Male","Gasoil","Twice","Private","No","No","MTPL","<66",5.42918752994892,50.6377200843943,"[-0.0057,0.053)","[38,51)",1652.9044445
"62529",32,4630,2,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+++","<66",5.72144710857839,50.6200781663159,"[0.12,0.19)","[32,35)",25418.506243
"62532",54,4680,2,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+","66-110",5.61229943758136,50.7111902026717,"[0.12,0.19)","[51,55)",129.25168382
"62536",58,4720,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",6.00157269413288,50.7256168208524,"[0.053,0.12)","[55,59)",1879.8261771
"62544",53,4800,1,"0-1","Male","Petrol","Thrice","Private","No","No","MTPL+++","66-110",5.84550187660407,50.5845922911916,"[0.053,0.12)","[51,55)",64.625841908
"62551",25,4860,1,"6-10","Male","Gasoil","Thrice","Private","No","No","MTPL","66-110",5.78871970731761,50.5684873017788,"[0.053,0.12)","[17,26)",3247.2812278
"62554",47,4890,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",5.85903694464191,50.6627932066819,"[0.12,0.19)","[38,51)",6777.6320715
"62557",59,4910,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",5.80724725479226,50.5102136483564,"[-0.0057,0.053)","[59,63)",154.78471687
"62560",38,4920,1,"6-10","Male","Gasoil","Thrice","Private","No","No","MTPL+","<66",5.69102644219282,50.457547502733,"[-0.065,-0.0057)","[38,51)",1426.3793415
"62570",33,5000,1,"0-1","Male","Gasoil","Twice","Private","No","No","MTPL+","66-110",4.85945935698128,50.461444799665,"[-0.12,-0.065)","[32,35)",74.987791244
"62575",26,5030,1,"2-5","Male","Petrol","Thrice","Private","No","No","MTPL+++","66-110",4.69509311658802,50.5669269720829,"[-0.0057,0.053)","[26,29)",1597.0044546
"62577",75,5060,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","66-110",4.61011609419531,50.4464320370395,"[-0.065,-0.0057)","[73,95]",1652.9788125
"62596",34,5300,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+","66-110",5.04729088614995,50.4866658396914,"[-0.18,-0.12)","[32,35)",1123.4038756
"62601",44,5300,1,"6-10","Male","Petrol","Thrice","Private","No","No","MTPL+","<66",5.04729088614995,50.4866658396914,"[-0.18,-0.12)","[38,51)",130.78862367
"62664",75,6000,1,">10","Male","Petrol","Once","Private","No","No","MTPL+","<66",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[73,95]",1426.3793415
"62670",33,6000,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL+","<66",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[32,35)",150.37221213
"62680",26,6000,1,"2-5","Male","Gasoil","Thrice","Private","No","No","MTPL","<66",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[26,29)",142.51398739
"62681",79,6000,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[73,95]",1954.5412854
"62686",92,6000,1,"2-5","Male","Petrol","Once","Professional","Yes","No","MTPL+++","66-110",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[73,95]",3021.8716457
"62696",43,6000,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[38,51)",1426.3793415
"62699",48,6000,2,"6-10","Male","Gasoil","Thrice","Private","No","No","MTPL","66-110",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[38,51)",107.98241939
"62708",49,6140,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.31208550779661,50.411670427455,"[-0.065,-0.0057)","[38,51)",969.73467956
"62731",37,6200,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","<66",4.51150406008508,50.3970732789273,"[-0.065,-0.0057)","[35,38)",1426.3793415
"62737",49,6210,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+","66-110",4.43003159337082,50.533207851814,"[0.12,0.19)","[38,51)",1426.3793415
"62748",49,6230,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","66-110",4.36210545981725,50.5142612259773,"[0.053,0.12)","[38,51)",161.97362909
"62760",49,6250,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","66-110",4.56646826714982,50.4047340721804,"[-0.12,-0.065)","[38,51)",167.97265239
"62790",33,6780,1,"0-1","Male","Petrol","Twice","Private","No","No","MTPL+++","66-110",5.80771125599661,49.6171059183604,"[-0.34,-0.24)","[32,35)",1426.3793415
"62791",74,6790,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","66-110",5.79399931849849,49.5659723527591,"[-0.34,-0.24)","[73,95]",158.99890679
"62802",71,6940,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","66-110",5.44864076443774,50.3361189528906,"[-0.18,-0.12)","[63,73)",209.96581548
"62809",49,7000,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","66-110",3.95800977971852,50.4563515240065,"[-0.065,-0.0057)","[38,51)",143.03456379
"62815",42,7000,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+++","66-110",3.95800977971852,50.4563515240065,"[-0.065,-0.0057)","[38,51)",1842.1711506
"62824",37,7000,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","<66",3.95800977971852,50.4563515240065,"[-0.065,-0.0057)","[35,38)",147.00086019
"62838",42,7060,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL+","<66",4.03739807470075,50.5905348603939,"[-0.0057,0.053)","[38,51)",215.07242209
"62845",41,7080,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.87599191979681,50.3900658888633,"[-0.065,-0.0057)","[38,51)",187.90329178
"62847",34,7090,1,"6-10","Male","Gasoil","Monthly","Private","No","No","MTPL+","<66",4.13204079406265,50.6159906062728,"[0.053,0.12)","[32,35)",529.79804115
"62872",25,7100,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","<66",4.16727563811995,50.4673717065803,"[-0.065,-0.0057)","[17,26)",212.99011649
"62882",33,7120,1,"2-5","Male","Gasoil","Thrice","Private","No","No","MTPL+","<66",4.09004787917019,50.3787604655918,"[-0.065,-0.0057)","[32,35)",228.55782984
"62889",63,7130,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL+","66-110",4.11090777790829,50.4249414416714,"[-0.065,-0.0057)","[63,73)",64.625841908
